,jour,nomReg,numReg,incid_rea
8529,2022-05-01,Bourgogne-Franche-Comté,27.0,1
8530,2022-05-02,Bourgogne-Franche-Comté,27.0,6
8531,2022-05-03,Bourgogne-Franche-Comté,27.0,3
8532,2022-05-04,Bourgogne-Franche-Comté,27.0,6
8533,2022-05-05,Bourgogne-Franche-Comté,27.0,4
8534,2022-05-06,Bourgogne-Franche-Comté,27.0,8
8535,2022-05-07,Bourgogne-Franche-Comté,27.0,0
8536,2022-05-08,Bourgogne-Franche-Comté,27.0,0
8537,2022-05-09,Bourgogne-Franche-Comté,27.0,6
8538,2022-05-10,Bourgogne-Franche-Comté,27.0,5
8539,2022-05-11,Bourgogne-Franche-Comté,27.0,4
8540,2022-05-12,Bourgogne-Franche-Comté,27.0,1
8541,2022-05-13,Bourgogne-Franche-Comté,27.0,2
8542,2022-05-14,Bourgogne-Franche-Comté,27.0,0
8543,2022-05-15,Bourgogne-Franche-Comté,27.0,0
8544,2022-05-16,Bourgogne-Franche-Comté,27.0,3
8545,2022-05-17,Bourgogne-Franche-Comté,27.0,4
8546,2022-05-18,Bourgogne-Franche-Comté,27.0,12
8547,2022-05-19,Bourgogne-Franche-Comté,27.0,1
8548,2022-05-20,Bourgogne-Franche-Comté,27.0,5
8549,2022-05-21,Bourgogne-Franche-Comté,27.0,0
8550,2022-05-22,Bourgogne-Franche-Comté,27.0,0
8551,2022-05-23,Bourgogne-Franche-Comté,27.0,3
8552,2022-05-24,Bourgogne-Franche-Comté,27.0,0
8553,2022-05-25,Bourgogne-Franche-Comté,27.0,3
8554,2022-05-26,Bourgogne-Franche-Comté,27.0,1
8555,2022-05-27,Bourgogne-Franche-Comté,27.0,1
8556,2022-05-28,Bourgogne-Franche-Comté,27.0,1
8557,2022-05-29,Bourgogne-Franche-Comté,27.0,0
8558,2022-05-30,Bourgogne-Franche-Comté,27.0,7
8559,2022-05-31,Bourgogne-Franche-Comté,27.0,2
8560,2022-06-01,Bourgogne-Franche-Comté,27.0,5
8561,2022-06-02,Bourgogne-Franche-Comté,27.0,1
8562,2022-06-03,Bourgogne-Franche-Comté,27.0,4
8563,2022-06-04,Bourgogne-Franche-Comté,27.0,2
8564,2022-06-05,Bourgogne-Franche-Comté,27.0,0
8565,2022-06-06,Bourgogne-Franche-Comté,27.0,0
8566,2022-06-07,Bourgogne-Franche-Comté,27.0,7
8567,2022-06-08,Bourgogne-Franche-Comté,27.0,7
8568,2022-06-09,Bourgogne-Franche-Comté,27.0,2
8569,2022-06-10,Bourgogne-Franche-Comté,27.0,5
8570,2022-06-11,Bourgogne-Franche-Comté,27.0,0
8571,2022-06-12,Bourgogne-Franche-Comté,27.0,0
8572,2022-06-13,Bourgogne-Franche-Comté,27.0,2
8573,2022-06-14,Bourgogne-Franche-Comté,27.0,4
8574,2022-06-15,Bourgogne-Franche-Comté,27.0,4
8575,2022-06-16,Bourgogne-Franche-Comté,27.0,1
8576,2022-06-17,Bourgogne-Franche-Comté,27.0,2
8577,2022-06-18,Bourgogne-Franche-Comté,27.0,1
8578,2022-06-19,Bourgogne-Franche-Comté,27.0,0
8579,2022-06-20,Bourgogne-Franche-Comté,27.0,10
8580,2022-06-21,Bourgogne-Franche-Comté,27.0,3
8581,2022-06-22,Bourgogne-Franche-Comté,27.0,4
8582,2022-06-23,Bourgogne-Franche-Comté,27.0,0
8583,2022-06-24,Bourgogne-Franche-Comté,27.0,2
8584,2022-06-25,Bourgogne-Franche-Comté,27.0,0
8585,2022-06-26,Bourgogne-Franche-Comté,27.0,0
8586,2022-06-27,Bourgogne-Franche-Comté,27.0,7
8587,2022-06-28,Bourgogne-Franche-Comté,27.0,0
8588,2022-06-29,Bourgogne-Franche-Comté,27.0,2
8589,2022-06-30,Bourgogne-Franche-Comté,27.0,2
8590,2022-07-01,Bourgogne-Franche-Comté,27.0,9
8591,2022-07-02,Bourgogne-Franche-Comté,27.0,3
8592,2022-07-03,Bourgogne-Franche-Comté,27.0,0
8593,2022-07-04,Bourgogne-Franche-Comté,27.0,12
8594,2022-07-05,Bourgogne-Franche-Comté,27.0,3
8595,2022-07-06,Bourgogne-Franche-Comté,27.0,6
8596,2022-07-07,Bourgogne-Franche-Comté,27.0,4
8597,2022-07-08,Bourgogne-Franche-Comté,27.0,4
8598,2022-07-09,Bourgogne-Franche-Comté,27.0,0
8599,2022-07-10,Bourgogne-Franche-Comté,27.0,0
8600,2022-07-11,Bourgogne-Franche-Comté,27.0,10
8601,2022-07-12,Bourgogne-Franche-Comté,27.0,11
8602,2022-07-13,Bourgogne-Franche-Comté,27.0,4
8603,2022-07-14,Bourgogne-Franche-Comté,27.0,0
8604,2022-07-15,Bourgogne-Franche-Comté,27.0,6
8605,2022-07-16,Bourgogne-Franche-Comté,27.0,1
8606,2022-07-17,Bourgogne-Franche-Comté,27.0,1
8607,2022-07-18,Bourgogne-Franche-Comté,27.0,13
8608,2022-07-19,Bourgogne-Franche-Comté,27.0,4
8609,2022-07-20,Bourgogne-Franche-Comté,27.0,7
8610,2022-07-21,Bourgogne-Franche-Comté,27.0,11
8611,2022-07-22,Bourgogne-Franche-Comté,27.0,3
8612,2022-07-23,Bourgogne-Franche-Comté,27.0,1
8613,2022-07-24,Bourgogne-Franche-Comté,27.0,0
8614,2022-07-25,Bourgogne-Franche-Comté,27.0,13
8615,2022-07-26,Bourgogne-Franche-Comté,27.0,7
8616,2022-07-27,Bourgogne-Franche-Comté,27.0,6
8617,2022-07-28,Bourgogne-Franche-Comté,27.0,6
8618,2022-07-29,Bourgogne-Franche-Comté,27.0,3
8619,2022-07-30,Bourgogne-Franche-Comté,27.0,4
8620,2022-07-31,Bourgogne-Franche-Comté,27.0,0
8621,2022-08-01,Bourgogne-Franche-Comté,27.0,16
8622,2022-08-02,Bourgogne-Franche-Comté,27.0,4
8623,2022-08-03,Bourgogne-Franche-Comté,27.0,2
8624,2022-08-04,Bourgogne-Franche-Comté,27.0,3
8625,2022-08-05,Bourgogne-Franche-Comté,27.0,3
8626,2022-08-06,Bourgogne-Franche-Comté,27.0,5
8627,2022-08-07,Bourgogne-Franche-Comté,27.0,0
8628,2022-08-08,Bourgogne-Franche-Comté,27.0,9
8629,2022-08-09,Bourgogne-Franche-Comté,27.0,4
8630,2022-08-10,Bourgogne-Franche-Comté,27.0,1
8631,2022-08-11,Bourgogne-Franche-Comté,27.0,5
8632,2022-08-12,Bourgogne-Franche-Comté,27.0,6
8633,2022-08-13,Bourgogne-Franche-Comté,27.0,0
8634,2022-08-14,Bourgogne-Franche-Comté,27.0,0
8635,2022-08-15,Bourgogne-Franche-Comté,27.0,0
8636,2022-08-16,Bourgogne-Franche-Comté,27.0,3
8637,2022-08-17,Bourgogne-Franche-Comté,27.0,0
8638,2022-08-18,Bourgogne-Franche-Comté,27.0,8
8639,2022-08-19,Bourgogne-Franche-Comté,27.0,1
8640,2022-08-20,Bourgogne-Franche-Comté,27.0,0
8641,2022-08-21,Bourgogne-Franche-Comté,27.0,0
8642,2022-08-22,Bourgogne-Franche-Comté,27.0,1
8643,2022-08-23,Bourgogne-Franche-Comté,27.0,1
8644,2022-08-24,Bourgogne-Franche-Comté,27.0,1
8645,2022-08-25,Bourgogne-Franche-Comté,27.0,3
8646,2022-08-26,Bourgogne-Franche-Comté,27.0,3
8647,2022-08-27,Bourgogne-Franche-Comté,27.0,0
8648,2022-08-28,Bourgogne-Franche-Comté,27.0,0
8649,2022-08-29,Bourgogne-Franche-Comté,27.0,9
8650,2022-08-30,Bourgogne-Franche-Comté,27.0,1
8651,2022-08-31,Bourgogne-Franche-Comté,27.0,2
8652,2022-09-01,Bourgogne-Franche-Comté,27.0,2
8653,2022-09-02,Bourgogne-Franche-Comté,27.0,5
8654,2022-09-03,Bourgogne-Franche-Comté,27.0,0
8655,2022-09-04,Bourgogne-Franche-Comté,27.0,0
8656,2022-09-05,Bourgogne-Franche-Comté,27.0,1
8657,2022-09-06,Bourgogne-Franche-Comté,27.0,0
8658,2022-09-07,Bourgogne-Franche-Comté,27.0,1
8659,2022-09-08,Bourgogne-Franche-Comté,27.0,7
8660,2022-09-09,Bourgogne-Franche-Comté,27.0,1
8661,2022-09-10,Bourgogne-Franche-Comté,27.0,0
8662,2022-09-11,Bourgogne-Franche-Comté,27.0,0
8663,2022-09-12,Bourgogne-Franche-Comté,27.0,3
8664,2022-09-13,Bourgogne-Franche-Comté,27.0,1
8665,2022-09-14,Bourgogne-Franche-Comté,27.0,1
8666,2022-09-15,Bourgogne-Franche-Comté,27.0,1
8667,2022-09-16,Bourgogne-Franche-Comté,27.0,0
8668,2022-09-17,Bourgogne-Franche-Comté,27.0,0
8669,2022-09-18,Bourgogne-Franche-Comté,27.0,0
8670,2022-09-19,Bourgogne-Franche-Comté,27.0,3
8671,2022-09-20,Bourgogne-Franche-Comté,27.0,0
8672,2022-09-21,Bourgogne-Franche-Comté,27.0,2
8673,2022-09-22,Bourgogne-Franche-Comté,27.0,5
8674,2022-09-23,Bourgogne-Franche-Comté,27.0,0
8675,2022-09-24,Bourgogne-Franche-Comté,27.0,2
8676,2022-09-25,Bourgogne-Franche-Comté,27.0,0
8677,2022-09-26,Bourgogne-Franche-Comté,27.0,4
8678,2022-09-27,Bourgogne-Franche-Comté,27.0,1
8679,2022-09-28,Bourgogne-Franche-Comté,27.0,3
8680,2022-09-29,Bourgogne-Franche-Comté,27.0,3
8681,2022-09-30,Bourgogne-Franche-Comté,27.0,3
8682,2022-10-01,Bourgogne-Franche-Comté,27.0,2
8683,2022-10-02,Bourgogne-Franche-Comté,27.0,0
8684,2022-10-03,Bourgogne-Franche-Comté,27.0,9
8685,2022-10-04,Bourgogne-Franche-Comté,27.0,2
8686,2022-10-05,Bourgogne-Franche-Comté,27.0,5
8687,2022-10-06,Bourgogne-Franche-Comté,27.0,10
8688,2022-10-07,Bourgogne-Franche-Comté,27.0,2
8689,2022-10-08,Bourgogne-Franche-Comté,27.0,2
8690,2022-10-09,Bourgogne-Franche-Comté,27.0,0
8691,2022-10-10,Bourgogne-Franche-Comté,27.0,11
8692,2022-10-11,Bourgogne-Franche-Comté,27.0,8
8693,2022-10-12,Bourgogne-Franche-Comté,27.0,4
8694,2022-10-13,Bourgogne-Franche-Comté,27.0,7
8695,2022-10-14,Bourgogne-Franche-Comté,27.0,5
8696,2022-10-15,Bourgogne-Franche-Comté,27.0,0
8697,2022-10-16,Bourgogne-Franche-Comté,27.0,0
8698,2022-10-17,Bourgogne-Franche-Comté,27.0,10
8699,2022-10-18,Bourgogne-Franche-Comté,27.0,6
8700,2022-10-19,Bourgogne-Franche-Comté,27.0,6
8701,2022-10-20,Bourgogne-Franche-Comté,27.0,9
8702,2022-10-21,Bourgogne-Franche-Comté,27.0,7
8703,2022-10-22,Bourgogne-Franche-Comté,27.0,1
8704,2022-10-23,Bourgogne-Franche-Comté,27.0,0
8705,2022-10-24,Bourgogne-Franche-Comté,27.0,16
8706,2022-10-25,Bourgogne-Franche-Comté,27.0,6
8707,2022-10-26,Bourgogne-Franche-Comté,27.0,6
8708,2022-10-27,Bourgogne-Franche-Comté,27.0,9
8709,2022-10-28,Bourgogne-Franche-Comté,27.0,3
8710,2022-10-29,Bourgogne-Franche-Comté,27.0,0
8711,2022-10-30,Bourgogne-Franche-Comté,27.0,0
8712,2022-10-31,Bourgogne-Franche-Comté,27.0,10
8713,2022-11-01,Bourgogne-Franche-Comté,27.0,0
8714,2022-11-02,Bourgogne-Franche-Comté,27.0,9
8715,2022-11-03,Bourgogne-Franche-Comté,27.0,7
8716,2022-11-04,Bourgogne-Franche-Comté,27.0,1
8717,2022-11-05,Bourgogne-Franche-Comté,27.0,3
8718,2022-11-06,Bourgogne-Franche-Comté,27.0,0
8719,2022-11-07,Bourgogne-Franche-Comté,27.0,6
8720,2022-11-08,Bourgogne-Franche-Comté,27.0,4
8721,2022-11-09,Bourgogne-Franche-Comté,27.0,2
8722,2022-11-10,Bourgogne-Franche-Comté,27.0,7
8723,2022-11-11,Bourgogne-Franche-Comté,27.0,0
8724,2022-11-12,Bourgogne-Franche-Comté,27.0,0
8725,2022-11-13,Bourgogne-Franche-Comté,27.0,0
8726,2022-11-14,Bourgogne-Franche-Comté,27.0,7
8727,2022-11-15,Bourgogne-Franche-Comté,27.0,9
8728,2022-11-16,Bourgogne-Franche-Comté,27.0,6
8729,2022-11-17,Bourgogne-Franche-Comté,27.0,4
8730,2022-11-18,Bourgogne-Franche-Comté,27.0,4
8731,2022-11-19,Bourgogne-Franche-Comté,27.0,0
8732,2022-11-20,Bourgogne-Franche-Comté,27.0,1
8733,2022-11-21,Bourgogne-Franche-Comté,27.0,7
8734,2022-11-22,Bourgogne-Franche-Comté,27.0,9
8735,2022-11-23,Bourgogne-Franche-Comté,27.0,10
8736,2022-11-24,Bourgogne-Franche-Comté,27.0,8
8737,2022-11-25,Bourgogne-Franche-Comté,27.0,6
8738,2022-11-26,Bourgogne-Franche-Comté,27.0,3
8739,2022-11-27,Bourgogne-Franche-Comté,27.0,0
8740,2022-11-28,Bourgogne-Franche-Comté,27.0,9
8741,2022-11-29,Bourgogne-Franche-Comté,27.0,9
8742,2022-11-30,Bourgogne-Franche-Comté,27.0,7
8743,2022-12-01,Bourgogne-Franche-Comté,27.0,7
8744,2022-12-02,Bourgogne-Franche-Comté,27.0,5
8745,2022-12-03,Bourgogne-Franche-Comté,27.0,1
8746,2022-12-04,Bourgogne-Franche-Comté,27.0,0
8747,2022-12-05,Bourgogne-Franche-Comté,27.0,13
8748,2022-12-06,Bourgogne-Franche-Comté,27.0,12
8749,2022-12-07,Bourgogne-Franche-Comté,27.0,6
8750,2022-12-08,Bourgogne-Franche-Comté,27.0,3
8751,2022-12-09,Bourgogne-Franche-Comté,27.0,11
8752,2022-12-10,Bourgogne-Franche-Comté,27.0,0
8753,2022-12-11,Bourgogne-Franche-Comté,27.0,0
8754,2022-12-12,Bourgogne-Franche-Comté,27.0,14
8755,2022-12-13,Bourgogne-Franche-Comté,27.0,3
8756,2022-12-14,Bourgogne-Franche-Comté,27.0,5
8757,2022-12-15,Bourgogne-Franche-Comté,27.0,7
8758,2022-12-16,Bourgogne-Franche-Comté,27.0,1
8759,2022-12-17,Bourgogne-Franche-Comté,27.0,1
8760,2022-12-18,Bourgogne-Franche-Comté,27.0,0
8761,2022-12-19,Bourgogne-Franche-Comté,27.0,9
8762,2022-12-20,Bourgogne-Franche-Comté,27.0,5
8763,2022-12-21,Bourgogne-Franche-Comté,27.0,9
8764,2022-12-22,Bourgogne-Franche-Comté,27.0,5
8765,2022-12-23,Bourgogne-Franche-Comté,27.0,5
8766,2022-12-24,Bourgogne-Franche-Comté,27.0,2
8767,2022-12-25,Bourgogne-Franche-Comté,27.0,0
8768,2022-12-26,Bourgogne-Franche-Comté,27.0,9
8769,2022-12-27,Bourgogne-Franche-Comté,27.0,4
8770,2022-12-28,Bourgogne-Franche-Comté,27.0,2
8771,2022-12-29,Bourgogne-Franche-Comté,27.0,5
8772,2022-12-30,Bourgogne-Franche-Comté,27.0,7
8773,2022-12-31,Bourgogne-Franche-Comté,27.0,0
8774,2023-01-01,Bourgogne-Franche-Comté,27.0,0
8775,2023-01-02,Bourgogne-Franche-Comté,27.0,6
8776,2023-01-03,Bourgogne-Franche-Comté,27.0,8
8777,2023-01-04,Bourgogne-Franche-Comté,27.0,4
8778,2023-01-05,Bourgogne-Franche-Comté,27.0,5
8779,2023-01-06,Bourgogne-Franche-Comté,27.0,7
8780,2023-01-07,Bourgogne-Franche-Comté,27.0,0
8781,2023-01-08,Bourgogne-Franche-Comté,27.0,0
8782,2023-01-09,Bourgogne-Franche-Comté,27.0,5
8783,2023-01-10,Bourgogne-Franche-Comté,27.0,4
8784,2023-01-11,Bourgogne-Franche-Comté,27.0,3
8785,2023-01-12,Bourgogne-Franche-Comté,27.0,7
8786,2023-01-13,Bourgogne-Franche-Comté,27.0,2
8787,2023-01-14,Bourgogne-Franche-Comté,27.0,2
8788,2023-01-15,Bourgogne-Franche-Comté,27.0,1
8789,2023-01-16,Bourgogne-Franche-Comté,27.0,7
8790,2023-01-17,Bourgogne-Franche-Comté,27.0,1
8791,2023-01-18,Bourgogne-Franche-Comté,27.0,3
8792,2023-01-19,Bourgogne-Franche-Comté,27.0,2
8793,2023-01-20,Bourgogne-Franche-Comté,27.0,1
8794,2023-01-21,Bourgogne-Franche-Comté,27.0,1
8795,2023-01-22,Bourgogne-Franche-Comté,27.0,0
8796,2023-01-23,Bourgogne-Franche-Comté,27.0,4
8797,2023-01-24,Bourgogne-Franche-Comté,27.0,2
8798,2023-01-25,Bourgogne-Franche-Comté,27.0,1
8799,2023-01-26,Bourgogne-Franche-Comté,27.0,1
8800,2023-01-27,Bourgogne-Franche-Comté,27.0,2
8801,2023-01-28,Bourgogne-Franche-Comté,27.0,0
8802,2023-01-29,Bourgogne-Franche-Comté,27.0,0
8803,2023-01-30,Bourgogne-Franche-Comté,27.0,1
8804,2023-01-31,Bourgogne-Franche-Comté,27.0,3
8805,2023-02-01,Bourgogne-Franche-Comté,27.0,3
8806,2023-02-02,Bourgogne-Franche-Comté,27.0,1
8807,2023-02-03,Bourgogne-Franche-Comté,27.0,0
8808,2023-02-04,Bourgogne-Franche-Comté,27.0,0
8809,2023-02-05,Bourgogne-Franche-Comté,27.0,0
8810,2023-02-06,Bourgogne-Franche-Comté,27.0,3
8811,2023-02-07,Bourgogne-Franche-Comté,27.0,0
8812,2023-02-08,Bourgogne-Franche-Comté,27.0,36
8813,2023-02-09,Bourgogne-Franche-Comté,27.0,0
8814,2023-02-10,Bourgogne-Franche-Comté,27.0,0
8815,2023-02-11,Bourgogne-Franche-Comté,27.0,0
8816,2023-02-12,Bourgogne-Franche-Comté,27.0,0
8817,2023-02-13,Bourgogne-Franche-Comté,27.0,1
8818,2023-02-14,Bourgogne-Franche-Comté,27.0,1
8819,2023-02-15,Bourgogne-Franche-Comté,27.0,1
8820,2023-02-16,Bourgogne-Franche-Comté,27.0,0
8821,2023-02-17,Bourgogne-Franche-Comté,27.0,1
8822,2023-02-18,Bourgogne-Franche-Comté,27.0,0
8823,2023-02-19,Bourgogne-Franche-Comté,27.0,0
8824,2023-02-20,Bourgogne-Franche-Comté,27.0,2
8825,2023-02-21,Bourgogne-Franche-Comté,27.0,3
8826,2023-02-22,Bourgogne-Franche-Comté,27.0,0
8827,2023-02-23,Bourgogne-Franche-Comté,27.0,1
8828,2023-02-24,Bourgogne-Franche-Comté,27.0,1
8829,2023-02-25,Bourgogne-Franche-Comté,27.0,0
8830,2023-02-26,Bourgogne-Franche-Comté,27.0,0
8831,2023-02-27,Bourgogne-Franche-Comté,27.0,1
8832,2023-02-28,Bourgogne-Franche-Comté,27.0,0
8833,2023-03-01,Bourgogne-Franche-Comté,27.0,1
8834,2023-03-02,Bourgogne-Franche-Comté,27.0,1
8835,2023-03-03,Bourgogne-Franche-Comté,27.0,1
8836,2023-03-04,Bourgogne-Franche-Comté,27.0,1
8837,2023-03-05,Bourgogne-Franche-Comté,27.0,0
8838,2023-03-06,Bourgogne-Franche-Comté,27.0,2
8839,2023-03-07,Bourgogne-Franche-Comté,27.0,2
8840,2023-03-08,Bourgogne-Franche-Comté,27.0,0
8841,2023-03-09,Bourgogne-Franche-Comté,27.0,1
8842,2023-03-10,Bourgogne-Franche-Comté,27.0,3
8843,2023-03-11,Bourgogne-Franche-Comté,27.0,0
8844,2023-03-12,Bourgogne-Franche-Comté,27.0,0
8845,2023-03-13,Bourgogne-Franche-Comté,27.0,7
8846,2023-03-14,Bourgogne-Franche-Comté,27.0,1
8847,2023-03-15,Bourgogne-Franche-Comté,27.0,2
8848,2023-03-16,Bourgogne-Franche-Comté,27.0,1
8849,2023-03-17,Bourgogne-Franche-Comté,27.0,4
8850,2023-03-18,Bourgogne-Franche-Comté,27.0,1
8851,2023-03-19,Bourgogne-Franche-Comté,27.0,0
8852,2023-03-20,Bourgogne-Franche-Comté,27.0,3
8853,2023-03-21,Bourgogne-Franche-Comté,27.0,1
8854,2023-03-22,Bourgogne-Franche-Comté,27.0,2
8855,2023-03-23,Bourgogne-Franche-Comté,27.0,0
8856,2023-03-24,Bourgogne-Franche-Comté,27.0,4
8857,2023-03-25,Bourgogne-Franche-Comté,27.0,0
8858,2023-03-26,Bourgogne-Franche-Comté,27.0,0
8859,2023-03-27,Bourgogne-Franche-Comté,27.0,1
8860,2023-03-28,Bourgogne-Franche-Comté,27.0,2
8861,2023-03-29,Bourgogne-Franche-Comté,27.0,6
8862,2023-03-30,Bourgogne-Franche-Comté,27.0,1
8863,2023-03-31,Bourgogne-Franche-Comté,27.0,1
8864,2020-03-19,Normandie,28.0,7
8865,2020-03-20,Normandie,28.0,3
8866,2020-03-21,Normandie,28.0,9
8867,2020-03-22,Normandie,28.0,8
8868,2020-03-23,Normandie,28.0,7
8869,2020-03-24,Normandie,28.0,11
8870,2020-03-25,Normandie,28.0,18
8871,2020-03-26,Normandie,28.0,22
8872,2020-03-27,Normandie,28.0,21
8873,2020-03-28,Normandie,28.0,25
8874,2020-03-29,Normandie,28.0,19
8875,2020-03-30,Normandie,28.0,18
8876,2020-03-31,Normandie,28.0,32
8877,2020-04-01,Normandie,28.0,19
8878,2020-04-02,Normandie,28.0,29
8879,2020-04-03,Normandie,28.0,17
8880,2020-04-04,Normandie,28.0,16
8881,2020-04-05,Normandie,28.0,11
8882,2020-04-06,Normandie,28.0,14
8883,2020-04-07,Normandie,28.0,11
8884,2020-04-08,Normandie,28.0,7
8885,2020-04-09,Normandie,28.0,9
8886,2020-04-10,Normandie,28.0,10
8887,2020-04-11,Normandie,28.0,7
8888,2020-04-12,Normandie,28.0,2
8889,2020-04-13,Normandie,28.0,7
8890,2020-04-14,Normandie,28.0,4
8891,2020-04-15,Normandie,28.0,4
8892,2020-04-16,Normandie,28.0,8
8893,2020-04-17,Normandie,28.0,8
8894,2020-04-18,Normandie,28.0,3
8895,2020-04-19,Normandie,28.0,9
8896,2020-04-20,Normandie,28.0,5
8897,2020-04-21,Normandie,28.0,3
8898,2020-04-22,Normandie,28.0,3
8899,2020-04-23,Normandie,28.0,8
8900,2020-04-24,Normandie,28.0,4
8901,2020-04-25,Normandie,28.0,1
8902,2020-04-26,Normandie,28.0,4
8903,2020-04-27,Normandie,28.0,2
8904,2020-04-28,Normandie,28.0,7
8905,2020-04-29,Normandie,28.0,0
8906,2020-04-30,Normandie,28.0,0
8907,2020-05-01,Normandie,28.0,1
8908,2020-05-02,Normandie,28.0,0
8909,2020-05-03,Normandie,28.0,0
8910,2020-05-04,Normandie,28.0,2
8911,2020-05-05,Normandie,28.0,2
8912,2020-05-06,Normandie,28.0,1
8913,2020-05-07,Normandie,28.0,0
8914,2020-05-08,Normandie,28.0,1
8915,2020-05-09,Normandie,28.0,0
8916,2020-05-10,Normandie,28.0,1
8917,2020-05-11,Normandie,28.0,0
8918,2020-05-12,Normandie,28.0,2
8919,2020-05-13,Normandie,28.0,1
8920,2020-05-14,Normandie,28.0,1
8921,2020-05-15,Normandie,28.0,2
8922,2020-05-16,Normandie,28.0,1
8923,2020-05-17,Normandie,28.0,0
8924,2020-05-18,Normandie,28.0,2
8925,2020-05-19,Normandie,28.0,1
8926,2020-05-20,Normandie,28.0,0
8927,2020-05-21,Normandie,28.0,0
8928,2020-05-22,Normandie,28.0,2
8929,2020-05-23,Normandie,28.0,0
8930,2020-05-24,Normandie,28.0,1
8931,2020-05-25,Normandie,28.0,2
8932,2020-05-26,Normandie,28.0,0
8933,2020-05-27,Normandie,28.0,1
8934,2020-05-28,Normandie,28.0,1
8935,2020-05-29,Normandie,28.0,0
8936,2020-05-30,Normandie,28.0,0
8937,2020-05-31,Normandie,28.0,1
8938,2020-06-01,Normandie,28.0,0
8939,2020-06-02,Normandie,28.0,1
8940,2020-06-03,Normandie,28.0,0
8941,2020-06-04,Normandie,28.0,0
8942,2020-06-05,Normandie,28.0,1
8943,2020-06-06,Normandie,28.0,0
8944,2020-06-07,Normandie,28.0,0
8945,2020-06-08,Normandie,28.0,0
8946,2020-06-09,Normandie,28.0,0
8947,2020-06-10,Normandie,28.0,0
8948,2020-06-11,Normandie,28.0,0
8949,2020-06-12,Normandie,28.0,0
8950,2020-06-13,Normandie,28.0,0
8951,2020-06-14,Normandie,28.0,0
8952,2020-06-15,Normandie,28.0,0
8953,2020-06-16,Normandie,28.0,0
8954,2020-06-17,Normandie,28.0,0
8955,2020-06-18,Normandie,28.0,0
8956,2020-06-19,Normandie,28.0,0
8957,2020-06-20,Normandie,28.0,1
8958,2020-06-21,Normandie,28.0,0
8959,2020-06-22,Normandie,28.0,0
8960,2020-06-23,Normandie,28.0,0
8961,2020-06-24,Normandie,28.0,0
8962,2020-06-25,Normandie,28.0,0
8963,2020-06-26,Normandie,28.0,0
8964,2020-06-27,Normandie,28.0,0
8965,2020-06-28,Normandie,28.0,0
8966,2020-06-29,Normandie,28.0,0
8967,2020-06-30,Normandie,28.0,0
8968,2020-07-01,Normandie,28.0,0
8969,2020-07-02,Normandie,28.0,0
8970,2020-07-03,Normandie,28.0,0
8971,2020-07-04,Normandie,28.0,0
8972,2020-07-05,Normandie,28.0,0
8973,2020-07-06,Normandie,28.0,0
8974,2020-07-07,Normandie,28.0,0
8975,2020-07-08,Normandie,28.0,1
8976,2020-07-09,Normandie,28.0,0
8977,2020-07-10,Normandie,28.0,0
8978,2020-07-11,Normandie,28.0,0
8979,2020-07-12,Normandie,28.0,0
8980,2020-07-13,Normandie,28.0,0
8981,2020-07-14,Normandie,28.0,0
8982,2020-07-15,Normandie,28.0,0
8983,2020-07-16,Normandie,28.0,0
8984,2020-07-17,Normandie,28.0,1
8985,2020-07-18,Normandie,28.0,1
8986,2020-07-19,Normandie,28.0,0
8987,2020-07-20,Normandie,28.0,1
8988,2020-07-21,Normandie,28.0,0
8989,2020-07-22,Normandie,28.0,0
8990,2020-07-23,Normandie,28.0,1
8991,2020-07-24,Normandie,28.0,0
8992,2020-07-25,Normandie,28.0,1
8993,2020-07-26,Normandie,28.0,0
8994,2020-07-27,Normandie,28.0,0
8995,2020-07-28,Normandie,28.0,0
8996,2020-07-29,Normandie,28.0,0
8997,2020-07-30,Normandie,28.0,0
8998,2020-07-31,Normandie,28.0,0
8999,2020-08-01,Normandie,28.0,0
9000,2020-08-02,Normandie,28.0,0
9001,2020-08-03,Normandie,28.0,0
9002,2020-08-04,Normandie,28.0,0
9003,2020-08-05,Normandie,28.0,0
9004,2020-08-06,Normandie,28.0,0
9005,2020-08-07,Normandie,28.0,0
9006,2020-08-08,Normandie,28.0,0
9007,2020-08-09,Normandie,28.0,0
9008,2020-08-10,Normandie,28.0,0
9009,2020-08-11,Normandie,28.0,1
9010,2020-08-12,Normandie,28.0,0
9011,2020-08-13,Normandie,28.0,0
9012,2020-08-14,Normandie,28.0,0
9013,2020-08-15,Normandie,28.0,0
9014,2020-08-16,Normandie,28.0,0
9015,2020-08-17,Normandie,28.0,0
9016,2020-08-18,Normandie,28.0,0
9017,2020-08-19,Normandie,28.0,0
9018,2020-08-20,Normandie,28.0,0
9019,2020-08-21,Normandie,28.0,0
9020,2020-08-22,Normandie,28.0,0
9021,2020-08-23,Normandie,28.0,0
9022,2020-08-24,Normandie,28.0,2
9023,2020-08-25,Normandie,28.0,0
9024,2020-08-26,Normandie,28.0,0
9025,2020-08-27,Normandie,28.0,0
9026,2020-08-28,Normandie,28.0,0
9027,2020-08-29,Normandie,28.0,0
9028,2020-08-30,Normandie,28.0,0
9029,2020-08-31,Normandie,28.0,0
9030,2020-09-01,Normandie,28.0,0
9031,2020-09-02,Normandie,28.0,1
9032,2020-09-03,Normandie,28.0,0
9033,2020-09-04,Normandie,28.0,0
9034,2020-09-05,Normandie,28.0,0
